label,qid,docid,comment:,features
0,13707,3084,docid = GX255-90-0566420 inc = 0.00202265293638866 prob = 0.0897429,"[0.103101, 1.0, 0.25, 0.125, 0.103983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.879996, 0.476384, 0.131083, 0.046022, 0.878103, 0.071123, 0.4, 0.25, 0.296296, 0.071387, 0.0, 0.066607, 0.121461, 0.150945, 0.68403, 0.0, 0.0, 0.0, 0.259775, 0.052789, 0.002087, 0.038217, 0.090295, 0.0, 0.0, 0.0, 0.0, 0.058704, 0.119181, 0.164406, 1.0, 0.260116, 0.0, 0.363583, 0.142857, 0.166667]"
0,13733,3085,docid = GX002-82-5960649 inc = 0.00553404437451563 prob = 0.0899295,"[0.007278, 1.0, 0.5, 0.0, 0.007299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.759409, 1.0, 0.442659, 0.0, 0.788312, 0.003309, 1.0, 0.25, 0.6, 0.004221, 0.975131, 0.820645, 0.584381, 0.821748, 1.0, 0.0, 0.0, 0.0, 0.345493, 0.402798, 0.379833, 0.372614, 0.0, 0.0, 0.0, 0.0, 0.822235, 0.711772, 0.586601, 0.780173, 0.5, 0.55102, 0.0, 1.0, 1.0, 1.0]"
0,13733,3086,docid = GX023-55-6214127 inc = 1 prob = 0.0943353,"[0.010189, 0.0, 1.0, 0.0, 0.010219, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.005192, 0.285714, 0.5, 0.0, 0.005647, 1.0, 0.803136, 0.742329, 0.737288, 0.0, 0.0, 0.0, 0.0, 0.503948, 0.885392, 0.998305, 0.903105, 0.0, 0.0, 0.0, 0.0, 0.879846, 0.74825, 0.757869, 0.725717, 0.0, 0.0, 0.0, 0.008342, 0.666667, 0.4]"
0,13733,3087,docid = GX029-35-3387790 inc = 0.00527465516006753 prob = 0.0897626,"[0.077147, 0.0, 0.5, 0.0, 0.075912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.425611, 0.0, 0.0781, 0.0, 0.394548, 0.08011, 0.071429, 1.0, 0.8, 0.081166, 0.70974, 0.838137, 0.922822, 0.850788, 0.0, 0.0, 0.0, 0.0, 0.023035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.604127, 0.785851, 0.91751, 0.847583, 0.25, 0.816327, 0.0, 0.006203, 0.333333, 0.2]"
0,13733,3088,docid = GX045-08-11996375 inc = 1 prob = 0.0837139,"[0.0, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.420022, 0.0, 0.458052, 1.0, 0.55696, 0.0, 0.142857, 0.05, 0.6, 0.0, 0.442267, 0.378976, 0.262723, 0.272942, 0.0, 0.0, 0.0, 0.0, 0.637279, 0.49576, 0.41362, 0.451207, 1.0, 1.0, 1.0, 1.0, 0.416646, 0.374877, 0.279513, 0.186456, 0.5, 1.0, 0.0, 0.019211, 1.0, 0.0]"
0,13733,3089,docid = GX117-70-15453783 inc = 0.0026817447365293 prob = 0.0894057,"[0.002911, 0.0, 1.0, 1.0, 0.00438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26784, 0.0, 0.33316, 0.518905, 0.34177, 0.007075, 0.0, 0.35, 0.6, 0.007301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.213226, 0.243336, 0.057587, 0.345102, 0.518905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.387755, 0.0, 0.0, 0.0, 0.0]"
0,13733,3090,docid = GX243-20-12754575 inc = 1 prob = 0.110957,"[0.001456, 0.0, 1.0, 0.0, 0.00146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4673, 0.0, 1.0, 0.0, 0.59798, 0.00097, 0.0, 0.15, 0.4, 0.000913, 0.989835, 1.0, 0.631759, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.707925, 1.0, 0.0, 0.142857, 0.0, 0.0, 0.0, 0.8]"
0,13733,3091,docid = GX252-98-12436757 inc = 0.00491158819782183 prob = 0.0910039,"[0.034934, 0.0, 0.0, 0.0, 0.032117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.270872, 0.0, 0.0, 0.0, 0.296813, 0.048271, 0.571429, 0.0, 0.2, 0.048426, 0.469419, 0.745753, 0.822526, 0.937163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.394714, 0.694562, 0.814352, 0.936375, 0.25, 0.204082, 0.0, 0.033637, 0.666667, 0.0]"
0,13733,3092,docid = GX254-87-8557952 inc = 1 prob = 0.248067,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.0, 1.0, 1.0, 0.565682, 0.791962, 1.0, 0.873366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.484638, 0.744083, 1.0, 0.873959, 0.5, 0.387755, 0.0, 0.017397, 0.333333, 0.0]"
0,13746,3093,docid = GX003-87-9930944 inc = 0.00824746630885799 prob = 0.0900203,"[0.108753, 0.0, 0.5, 0.0, 0.101877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.112118, 0.0, 0.544788, 0.0, 0.107817, 0.354327, 0.076923, 0.666667, 0.166667, 0.353483, 0.378432, 0.097314, 0.459357, 0.096192, 0.0, 0.0, 0.0, 0.0, 0.762982, 0.339783, 0.609674, 0.255819, 0.0, 0.0, 0.0, 0.0, 0.135136, 0.101997, 0.351142, 0.101032, 0.0, 0.096774, 0.0, 2.8e-05, 5.4e-05, 0.029412]"
0,13746,3094,docid = GX005-10-1549609 inc = 0.0106902075959855 prob = 0.141616,"[0.187003, 0.0, 0.5, 0.0, 0.180965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.195129, 0.0, 0.544788, 0.0, 0.192262, 0.545996, 0.076923, 0.666667, 0.166667, 0.545771, 0.293345, 0.0, 0.493962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.762982, 0.339783, 0.609674, 0.255819, 0.0, 0.0, 0.0, 0.0, 0.052464, 0.0, 0.390309, 0.0, 0.0, 0.096774, 0.0, 2.8e-05, 5.4e-05, 0.029412]"
0,13746,3095,docid = GX006-41-4194595 inc = 1 prob = 0.10519,"[0.019894, 1.0, 0.5, 0.0, 0.022788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020822, 1.0, 0.544788, 0.0, 0.026971, 0.067692, 1.0, 0.583333, 0.5, 0.069154, 0.0, 0.096798, 0.190067, 0.174151, 1.0, 1.0, 1.0, 1.0, 0.825979, 0.374609, 0.610285, 0.28197, 0.0, 0.0, 0.0, 0.0, 0.1231, 0.264634, 0.16728, 0.317144, 0.666667, 0.709677, 0.0, 1.0, 1.0, 0.269608]"
0,13746,3096,docid = GX062-44-3629570 inc = 1 prob = 0.278224,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.230769, 0.0, 0.333333, 1.0, 1.0, 0.77816, 1.0, 0.741063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.80041, 1.0, 0.765812, 0.0, 0.064516, 0.0, 7.2e-05, 0.000162, 1.0]"
0,13746,3097,docid = GX067-13-6547362 inc = 1 prob = 0.0406641,"[0.015915, 0.0, 0.5, 0.5, 0.010724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015344, 0.0, 0.544788, 0.588601, 0.012373, 0.009918, 0.0, 0.75, 0.5, 0.008458, 0.718078, 1.0, 0.25446, 1.0, 0.0, 0.0, 0.0, 0.0, 0.708913, 0.308644, 0.609062, 0.232427, 0.777207, 0.0, 0.0, 0.0, 0.635434, 1.0, 0.158326, 1.0, 0.666667, 0.451613, 0.0, 0.0, 0.0, 0.0]"
0,13746,3098,docid = GX067-20-0633679 inc = 1 prob = 0.0751812,"[0.054377, 0.125, 0.5, 0.0, 0.048257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055313, 0.119226, 0.455212, 0.0, 0.050208, 0.17208, 0.384615, 0.666667, 0.0, 0.171393, 0.272122, 0.104469, 0.357354, 0.124088, 0.326254, 0.0, 0.0, 0.0, 0.63753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.154286, 0.240956, 0.169925, 0.0, 0.0, 0.0, 0.00052, 5.4e-05, 0.063725]"
0,13746,3099,docid = GX107-19-0675490 inc = 0.030067755730918 prob = 0.0443634,"[0.015915, 0.0, 0.5, 0.5, 0.010724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015344, 0.0, 0.544788, 0.588601, 0.012373, 0.009918, 0.0, 0.75, 0.5, 0.008458, 0.718078, 1.0, 0.25446, 1.0, 0.0, 0.0, 0.0, 0.0, 0.708913, 0.308644, 0.609062, 0.232427, 0.777207, 0.0, 0.0, 0.0, 0.635434, 1.0, 0.158326, 1.0, 0.666667, 0.451613, 0.0, 0.0, 0.0, 0.0]"
0,13746,3100,docid = GX132-41-4515352 inc = 0.00563890976133687 prob = 0.0926665,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.06464, 0.791389, 0.0, 0.889476, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.225579, 0.972321, 0.0, 0.998629, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,13765,3101,docid = GX004-36-1566398 inc = 1 prob = 0.102454,"[0.619048, 0.0, 0.0, 0.0, 0.619048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.553956, 0.0, 0.0, 0.0, 0.549716, 1.0, 0.166667, 0.4, 0.0, 1.0, 0.84835, 0.980183, 1.0, 0.964673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.856276, 0.996047, 1.0, 0.975516, 0.0, 0.37931, 0.0, 1.0, 1.0, 1.0]"
0,13765,3102,docid = GX035-54-8031414 inc = 0.0061404372933838 prob = 0.052945,"[0.0, 0.0, 0.5, 1.0, 0.095238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0437, 0.0, 0.5157, 1.0, 0.272068, 0.0059, 0.333333, 0.8, 0.6, 0.017804, 0.154641, 0.220735, 0.146449, 0.227419, 0.0, 0.0, 0.0, 0.0, 0.579277, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.266372, 0.305152, 0.250914, 0.237114, 0.666667, 0.965517, 0.0, 0.003252, 0.047619, 0.0]"
0,13765,3103,docid = GX035-93-3764630 inc = 1 prob = 0.0406717,"[0.0, 0.0, 0.0, 1.0, 0.047619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0437, 0.0, 0.0, 1.0, 0.157804, 0.0, 0.333333, 0.0, 0.6, 0.0, 0.155958, 0.365368, 0.146863, 0.25449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.233749, 0.394572, 0.212002, 0.230326, 0.666667, 0.965517, 0.0, 0.003252, 0.047619, 0.0]"
0,13765,3104,docid = GX037-79-7960135 inc = 1 prob = 0.0410162,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.619193, 0.0, 0.0, 0.0, 0.612305, 0.678466, 0.166667, 0.0, 0.0, 0.670623, 0.243102, 0.476284, 0.447432, 0.650651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.246833, 0.512391, 0.449167, 0.666274, 0.333333, 0.413793, 0.0, 0.008269, 0.190476, 0.0]"
0,13765,3105,docid = GX045-40-5652868 inc = 0.00545000451918945 prob = 0.0598645,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0437, 0.0, 0.0, 0.0, 0.04354, 0.020649, 0.166667, 0.4, 0.2, 0.017804, 0.15139, 0.22153, 0.145416, 0.186952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.150423, 0.180204, 0.144391, 0.164848, 0.333333, 0.448276, 0.0, 0.005134, 0.095238, 0.0]"
0,13765,3106,docid = GX083-51-11131065 inc = 0.00636528519793505 prob = 0.0697787,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.079646, 0.166667, 1.0, 1.0, 0.097923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 8.7e-05, 0.047619, 0.0]"
0,13765,3107,docid = GX235-13-7765065 inc = 0.00670785177998987 prob = 0.0868606,"[0.047619, 0.0, 1.0, 0.0, 0.142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.114269, 0.0, 1.0, 0.0, 0.299252, 0.00295, 0.0, 1.0, 0.0, 0.002967, 0.389752, 0.8406, 0.24164, 0.813305, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.513319, 0.845188, 0.357625, 0.755056, 0.333333, 0.413793, 0.0, 0.0, 0.0, 0.0]"
0,13765,3108,docid = GX236-99-8423219 inc = 1 prob = 0.151056,"[0.333333, 0.0, 0.0, 0.0, 0.333333, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.510324, 1.0, 0.2, 0.2, 0.522255, 1.0, 1.0, 0.982125, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.980825, 1.0, 0.0, 0.0, 0.0, 0.008064, 0.095238, 0.0]"
0,13777,3109,docid = GX000-00-0000000 inc = 1 prob = 0.0674768,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002658, 0.0, 0.166667, 0.0, 0.002298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04]"
0,13777,3110,docid = GX000-17-6579158 inc = 1 prob = 0.089828,"[0.017699, 0.0, 0.0, 0.0, 0.017544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015483, 0.0, 0.0, 0.0, 0.015348, 0.341804, 0.115385, 0.166667, 0.076923, 0.341731, 0.069623, 0.240542, 0.500945, 0.383784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.073102, 0.247613, 0.502635, 0.392725, 0.285714, 0.147059, 0.0, 0.010771, 0.125, 0.013333]"
0,13777,3111,docid = GX002-74-0739171 inc = 0.0163254932272198 prob = 0.0898859,"[0.026549, 0.0, 1.0, 0.0, 0.035088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026549, 0.0, 1.0, 0.0, 0.035088, 0.00419, 0.0, 0.208333, 0.115385, 0.004011, 0.681612, 0.483664, 0.388873, 0.349175, 0.0, 0.0, 0.0, 0.0, 0.670743, 0.742086, 0.996863, 0.732017, 0.0, 0.0, 0.0, 0.0, 0.726368, 0.510584, 0.419974, 0.367391, 0.142857, 0.139706, 0.0, 0.0, 0.0, 0.106667]"
0,13777,3112,docid = GX006-04-14093055 inc = 0.0443207076570487 prob = 0.0977559,"[0.017699, 0.0, 0.0, 0.0, 0.017544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015483, 0.0, 0.0, 0.0, 0.015348, 0.199423, 0.115385, 0.375, 0.076923, 0.199549, 0.113626, 0.32285, 0.591841, 0.457144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.118868, 0.331457, 0.593221, 0.467323, 0.285714, 0.102941, 0.0, 0.010146, 0.125, 0.026667]"
0,13777,3113,docid = GX007-73-2507631 inc = 1 prob = 0.0795374,"[0.00885, 0.0, 0.0, 0.0, 0.008772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00885, 0.0, 0.0, 0.0, 0.008772, 0.026358, 0.076923, 0.333333, 0.269231, 0.026589, 0.280213, 0.149823, 0.216103, 0.150123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.284959, 0.148127, 0.213927, 0.150398, 0.571429, 0.367647, 0.0, 0.035322, 0.125, 0.226667]"
0,13777,3114,docid = GX014-89-3737895 inc = 0.207808462730129 prob = 0.0763843,"[0.00885, 0.0, 0.0, 0.0, 0.008772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00885, 0.0, 0.0, 0.0, 0.008772, 0.017347, 0.0, 0.333333, 0.269231, 0.017485, 0.338666, 0.192419, 0.234394, 0.178524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.342552, 0.189692, 0.232252, 0.178462, 0.571429, 0.360294, 0.0, 0.0, 0.0, 0.146667]"
0,13777,3115,docid = GX032-19-0558748 inc = 1 prob = 0.0854312,"[0.044248, 0.0, 0.0, 0.0, 0.04386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033169, 0.0, 0.0, 0.0, 0.032881, 0.143507, 1.0, 0.166667, 0.115385, 0.144479, 0.230344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.237774, 0.0, 0.0, 0.0, 0.428571, 0.154412, 0.0, 0.219197, 1.0, 0.026667]"
0,13777,3116,docid = GX035-43-8064246 inc = 0.0726758791232466 prob = 0.0780216,"[0.00885, 0.0, 0.0, 0.0, 0.008772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00885, 0.0, 0.0, 0.0, 0.008772, 0.016401, 0.076923, 0.333333, 0.269231, 0.016629, 0.34625, 0.199766, 0.236402, 0.182328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.349191, 0.195972, 0.234054, 0.181792, 0.571429, 0.360294, 0.0, 0.029549, 0.125, 0.2]"
0,13777,3117,docid = GX036-04-6599428 inc = 0.0375788723043421 prob = 0.0898017,"[0.017699, 0.0, 0.0, 0.0, 0.017544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015483, 0.0, 0.0, 0.0, 0.015348, 0.100478, 0.461538, 0.25, 0.153846, 0.100946, 0.202622, 0.42681, 0.686861, 0.550495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21008, 0.436647, 0.687496, 0.561602, 0.428571, 0.272059, 0.0, 0.007606, 0.25, 0.0]"
0,13777,3118,docid = GX051-41-9587242 inc = 1 prob = 0.0755234,"[0.00885, 0.0, 0.0, 0.0, 0.008772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00885, 0.0, 0.0, 0.0, 0.008772, 0.014373, 0.076923, 0.333333, 0.269231, 0.014601, 0.363703, 0.212024, 0.240768, 0.191271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.365989, 0.207324, 0.23838, 0.190376, 0.571429, 0.360294, 0.0, 0.027297, 0.125, 0.173333]"
0,13777,3119,docid = GX051-82-10551995 inc = 0.0443207076570487 prob = 0.0809241,"[0.00885, 0.0, 0.0, 0.0, 0.008772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00885, 0.0, 0.0, 0.0, 0.008772, 0.025412, 0.346154, 0.166667, 0.115385, 0.025597, 0.285385, 0.157935, 0.217956, 0.152607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.290274, 0.157327, 0.215852, 0.15296, 0.428571, 0.272059, 0.0, 0.032625, 0.375, 0.2]"
0,13777,3120,docid = GX054-46-0492734 inc = 0.0503985968407406 prob = 0.104859,"[0.035398, 0.0, 0.0, 0.0, 0.035088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030967, 0.0, 0.0, 0.0, 0.030696, 0.277237, 0.576923, 0.375, 0.269231, 0.278143, 0.15985, 0.495384, 0.694936, 0.506718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.166898, 0.507793, 0.696025, 0.517747, 0.571429, 0.477941, 0.0, 0.220765, 0.375, 0.2]"
0,13777,3121,docid = GX078-39-10211921 inc = 1 prob = 0.0840763,"[0.106195, 0.0, 1.0, 0.0, 0.114035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.079606, 0.0, 0.927621, 0.0, 0.085492, 0.085789, 0.0, 1.0, 0.307692, 0.086706, 0.437862, 0.13813, 0.163909, 0.094721, 0.0, 0.0, 0.0, 0.0, 0.201665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45865, 0.147307, 0.172575, 0.101816, 0.857143, 0.301471, 0.0, 0.010172, 0.125, 0.146667]"
0,13777,3122,docid = GX079-44-15308979 inc = 0.0281266597861907 prob = 0.0957052,"[0.017699, 0.0, 1.0, 0.25, 0.035088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017699, 0.0, 1.0, 0.275414, 0.035088, 0.002253, 0.0, 0.416667, 0.269231, 0.002479, 0.64621, 0.483332, 0.347515, 0.362617, 0.0, 0.0, 0.0, 0.0, 0.433083, 0.546983, 0.991645, 0.529296, 0.660153, 0.187253, 0.002855, 0.523751, 0.739708, 0.516473, 0.423672, 0.393719, 1.0, 0.477941, 0.0, 0.0, 0.0, 0.0]"
0,13777,3123,docid = GX103-10-14803912 inc = 1 prob = 0.0934159,"[0.017699, 0.0, 0.0, 0.0, 0.017544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017699, 0.0, 0.0, 0.0, 0.017544, 0.000451, 0.0, 0.208333, 0.807692, 0.001082, 0.672997, 0.605009, 0.35199, 0.462584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.664517, 0.503425, 0.348306, 0.383254, 0.714286, 0.897059, 0.0, 0.0, 0.0, 0.0]"
0,13777,3124,docid = GX153-92-3981475 inc = 1 prob = 0.146239,"[0.035398, 0.0, 0.0, 0.0, 0.035088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033183, 0.0, 0.0, 0.0, 0.032892, 0.006353, 0.076923, 0.291667, 0.423077, 0.006715, 1.0, 1.0, 0.966366, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.9659, 1.0, 0.714286, 0.389706, 0.0, 0.160979, 0.75, 0.093333]"
0,13777,3125,docid = GX196-77-9285696 inc = 0.207808462730129 prob = 0.167356,"[0.053097, 0.0, 0.0, 0.0, 0.052632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050882, 0.0, 0.0, 0.0, 0.050436, 0.017302, 0.0, 0.291667, 0.423077, 0.017575, 0.908126, 0.896473, 1.0, 0.899437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.919456, 0.910145, 1.0, 0.911656, 0.714286, 0.397059, 0.0, 0.0, 0.0, 0.066667]"
0,13777,3126,docid = GX221-41-11367823 inc = 0.00490197302901629 prob = 0.0897522,"[0.0, 0.0, 0.0, 1.0, 0.035088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.026305, 0.004506, 0.076923, 0.208333, 1.0, 0.005453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.853742, 0.0, 0.106707, 0.0, 0.535467, 0.318149, 0.177649, 0.202908, 0.714286, 1.0, 0.0, 0.122678, 0.125, 0.0]"
0,13777,3127,docid = GX231-12-11119158 inc = 0.0443207076570487 prob = 0.105537,"[0.026549, 0.0, 0.0, 0.0, 0.026316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024333, 0.0, 0.0, 0.0, 0.02412, 0.296206, 0.115385, 0.0, 0.192308, 0.296079, 0.120307, 0.374436, 0.605046, 0.450522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.126116, 0.384608, 0.606757, 0.460879, 0.428571, 0.257353, 0.0, 0.052761, 0.125, 0.0]"
0,13777,3128,docid = GX233-44-14005608 inc = 0.0503985968407406 prob = 0.126455,"[0.026549, 0.0, 0.0, 0.0, 0.026316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024333, 0.0, 0.0, 0.0, 0.02412, 0.17311, 0.0, 0.416667, 0.115385, 0.173186, 0.1905, 0.45572, 0.692238, 0.523664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.198818, 0.467377, 0.693622, 0.535218, 0.142857, 0.139706, 0.0, 0.0, 0.0, 0.053333]"
0,13777,3129,docid = GX234-38-7506461 inc = 1 prob = 0.0951227,"[1.0, 0.0, 0.0, 0.25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.275414, 1.0, 1.0, 0.038462, 0.125, 0.153846, 1.0, 0.560518, 0.193589, 0.245121, 0.224756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.746318, 0.347614, 0.007144, 0.699367, 0.578792, 0.199172, 0.24576, 0.229769, 0.285714, 0.198529, 0.0, 0.562728, 0.25, 0.013333]"
0,13777,3130,docid = GX234-58-10724958 inc = 1 prob = 0.115527,"[0.044248, 0.0, 1.0, 0.5, 0.070175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044248, 0.0, 1.0, 0.550828, 0.070175, 0.010183, 0.153846, 0.125, 0.230769, 0.01023, 0.698441, 0.441787, 0.432933, 0.324316, 0.0, 0.0, 0.0, 0.0, 0.859381, 0.885871, 0.998954, 0.881416, 1.0, 1.0, 1.0, 1.0, 0.760131, 0.484743, 0.484355, 0.358334, 0.285714, 0.301471, 0.0, 1.0, 0.5, 0.013333]"
0,13777,3131,docid = GX235-63-0650450 inc = 1 prob = 0.104828,"[0.026549, 0.0, 0.0, 0.0, 0.026316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026549, 0.0, 0.0, 0.0, 0.026316, 0.00401, 0.038462, 0.125, 0.307692, 0.004011, 0.683525, 0.492303, 0.389308, 0.352108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.689147, 0.48723, 0.387272, 0.347357, 0.571429, 0.411765, 0.0, 0.547142, 0.125, 0.013333]"
