label,qid,docid,comment:,features
2,19413,7753,docid = GX220-01-16194981 inc = 0.0038105377161539 prob = 0.157953,"[0.069421, 0.0, 1.0, 0.0, 0.072848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062703, 0.0, 0.673422, 0.0, 0.065605, 0.01786, 0.125, 0.230769, 0.871795, 0.019113, 0.934434, 0.863374, 0.996675, 0.871182, 0.0, 0.0, 0.0, 0.0, 1.0, 0.67191, 0.064896, 0.740466, 0.0, 0.0, 0.0, 0.0, 0.939246, 0.91381, 0.985147, 0.90345, 0.833333, 0.709163, 0.0, 0.000116, 0.076923, 0.257143]"
0,19413,7754,docid = GX233-18-9391096 inc = 1 prob = 0.100894,"[0.019835, 0.333333, 1.0, 0.0, 0.02649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019374, 0.432909, 1.0, 0.0, 0.026032, 0.002541, 0.166667, 0.538462, 0.076923, 0.002836, 0.782391, 0.849207, 0.604909, 0.825211, 1.0, 1.0, 1.0, 1.0, 0.950384, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.797293, 0.930907, 0.708338, 0.877101, 0.041667, 0.047809, 0.0, 0.000138, 0.0, 0.057143]"
0,19413,7755,docid = GX249-55-3387271 inc = 1 prob = 0.105253,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.903296, 0.083333, 0.307692, 0.179487, 0.903554, 0.691354, 0.138859, 0.419832, 0.46389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.648527, 0.205596, 0.415143, 0.50962, 0.208333, 0.183267, 0.0, 0.0, 0.0, 0.085714]"
0,19413,7756,docid = GX250-13-8972723 inc = 0.00512358338202872 prob = 0.0793709,"[0.001653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001597, 0.0, 0.0, 0.0, 0.0, 0.000258, 0.291667, 0.0, 0.179487, 0.000552, 0.1763, 0.108554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055725, 0.0, 0.0, 0.166667, 0.139442, 0.0, 0.000869, 0.230769, 0.0]"
0,19413,7757,docid = GX256-58-7881745 inc = 1 prob = 0.107167,"[0.459504, 0.0, 0.0, 0.0, 0.458609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.433292, 0.0, 0.0, 0.0, 0.432097, 1.0, 0.083333, 0.0, 0.102564, 1.0, 0.545133, 0.20285, 0.476804, 0.475624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.472164, 0.265551, 0.463859, 0.518726, 0.125, 0.075697, 0.0, 0.000138, 0.0, 0.0]"
0,19413,7758,docid = GX269-15-4603017 inc = 1 prob = 0.0824442,"[0.003306, 0.0, 0.0, 0.0, 0.001656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002961, 0.0, 0.0, 0.0, 0.001363, 0.0, 0.125, 0.0, 0.076923, 0.0, 0.330847, 0.512496, 0.014676, 0.415282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.188154, 0.31622, 0.014056, 0.29176, 0.041667, 0.079681, 0.0, 0.00034, 0.0, 0.0]"
0,19413,7759,docid = GX269-57-14493306 inc = 1 prob = 0.0344005,"[0.014876, 0.0, 0.0, 0.0, 0.013245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013757, 0.0, 0.0, 0.0, 0.01195, 0.027361, 0.041667, 0.0, 0.051282, 0.027251, 0.476366, 0.143856, 0.278885, 0.375061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.367317, 0.199464, 0.264615, 0.413714, 0.0, 0.023904, 0.0, 0.000213, 0.230769, 0.0]"
0,19419,7760,docid = GX001-46-15864864 inc = 0.00449388595555111 prob = 0.0720807,"[0.017744, 0.0, 0.0, 0.0, 0.016493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023663, 0.0, 0.0, 0.0, 0.024996, 0.031259, 0.5, 0.466667, 0.2, 0.031266, 0.249482, 0.449886, 0.231992, 0.491715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.249132, 0.453095, 0.226441, 0.490976, 0.0, 0.151515, 0.0, 0.196417, 0.575472, 0.693548]"
0,19419,7761,docid = GX003-47-7793550 inc = 0.00249491176035707 prob = 0.0897452,"[0.017744, 0.0, 0.25, 0.0, 0.016747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.080799, 0.0, 0.0, 0.018668, 0.0, 0.333333, 0.2, 0.018466, 0.617546, 0.940695, 0.436011, 1.0, 0.0, 0.0, 0.0, 0.0, 0.11627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.618103, 0.949438, 0.4314, 1.0, 0.0, 0.333333, 0.0, 0.00368, 0.0, 0.0]"
0,19419,7762,docid = GX016-27-8744350 inc = 1 prob = 0.0918417,"[0.001014, 0.5, 0.25, 0.0, 0.000254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019818, 0.5, 0.322147, 0.0, 0.02541, 0.010042, 0.916667, 0.266667, 0.8, 0.010173, 0.353552, 0.401457, 0.058382, 0.378084, 0.383073, 0.121866, 0.0, 0.0, 0.520723, 0.327409, 0.394813, 0.217323, 0.0, 0.0, 0.0, 0.0, 0.369539, 0.394359, 0.074911, 0.37403, 1.0, 0.575758, 0.0, 0.103025, 0.042453, 0.129032]"
1,19419,7763,docid = GX018-71-14300072 inc = 1 prob = 0.0717021,"[0.014195, 0.0, 0.0, 1.0, 0.013195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020417, 0.0, 0.0, 1.0, 0.023154, 0.025594, 0.0, 1.0, 0.0, 0.025626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.241935]"
0,19419,7764,docid = GX229-14-2794807 inc = 0.00631143025229074 prob = 0.0394066,"[0.007858, 0.0, 0.0, 0.0, 0.006597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054777, 0.0, 0.0, 0.0, 0.056733, 0.009244, 0.083333, 0.4, 0.8, 0.009169, 1.0, 0.963323, 0.497913, 0.6652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.981017, 0.944467, 0.480374, 0.645548, 1.0, 0.575758, 0.0, 0.992978, 0.29717, 1.0]"
0,19419,7765,docid = GX230-30-6121512 inc = 0.0147865837701495 prob = 0.351608,"[0.574144, 1.0, 0.25, 0.0, 0.57422, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.322147, 0.0, 1.0, 0.544172, 1.0, 0.333333, 0.8, 0.544478, 0.991012, 0.939761, 1.0, 0.818384, 0.645537, 0.0, 1.0, 0.442219, 0.463572, 0.312709, 0.39311, 0.208062, 0.0, 0.0, 0.0, 0.0, 1.0, 0.963235, 1.0, 0.828887, 1.0, 0.606061, 0.0, 0.006732, 0.004717, 0.016129]"
0,19419,7766,docid = GX246-37-2776130 inc = 1 prob = 0.103895,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025199, 0.0, 1.0, 1.0, 0.032012, 0.0, 0.0, 0.6, 1.0, 0.0, 0.86574, 1.0, 0.29831, 0.6444, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.807577, 0.0, 0.0, 0.0, 0.852162, 1.0, 0.348685, 0.613249, 0.5, 1.0, 0.0, 0.016348, 0.0, 0.016129]"
0,19419,7767,docid = GX268-16-10136852 inc = 1 prob = 0.276619,"[1.0, 0.5, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.942574, 0.5, 0.0, 0.0, 0.922723, 1.0, 0.166667, 0.0, 0.6, 1.0, 0.783333, 0.843343, 0.896125, 0.74843, 1.0, 1.0, 0.10712, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.794822, 0.866439, 0.897998, 0.759216, 0.5, 0.636364, 0.0, 0.0, 0.0, 0.0]"
0,19437,7768,docid = GX007-44-3420147 inc = 0.00828987447819116 prob = 0.0275151,"[0.095238, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031356, 0.0, 0.0, 0.0, 0.0, 0.007528, 0.0, 0.5, 0.25, 0.007753, 0.079863, 0.0, 0.074655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.340426, 0.0, 0.0, 0.0, 0.413793]"
0,19437,7769,docid = GX031-23-2303292 inc = 1 prob = 0.116846,"[0.952381, 0.0, 0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.666667, 0.625, 0.25, 1.0, 0.127458, 0.421655, 0.650396, 0.460308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.077256, 0.441789, 0.63136, 0.474189, 0.166667, 0.234043, 0.0, 1.0, 1.0, 0.0]"
0,19437,7770,docid = GX031-85-11883045 inc = 1 prob = 0.0821784,"[0.0, 0.0, 1.0, 1.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.349972, 0.0, 0.315018, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.083336, 0.31889, 0.017264, 0.234737, 0.0, 0.12766, 0.0, 0.0, 0.0, 0.0]"
0,19437,7771,docid = GX043-96-8147589 inc = 0.0244010513184771 prob = 0.272003,"[0.095238, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.064044, 0.0, 0.0, 0.0, 0.033813, 0.015512, 1.0, 0.375, 0.75, 0.016008, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.333333, 0.595745, 0.0, 0.009922, 0.2, 0.206897]"
1,19437,7772,docid = GX046-66-11327675 inc = 0.0110572013868949 prob = 0.133063,"[0.047619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.081053, 0.0, 0.0, 0.0, 0.051519, 0.017291, 0.333333, 1.0, 0.625, 0.017878, 0.906691, 0.723393, 0.873678, 0.594061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.902789, 0.737114, 0.870205, 0.603811, 0.5, 0.446809, 0.0, 0.204564, 0.4, 0.0]"
0,19437,7773,docid = GX089-36-11742034 inc = 0.00520370334204332 prob = 0.148258,"[0.047619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048366, 0.0, 0.0, 0.0, 0.017706, 0.01615, 0.0, 0.375, 0.375, 0.016373, 0.837176, 0.850377, 0.943692, 0.93953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.833066, 0.855184, 0.940713, 0.942407, 0.333333, 0.404255, 0.0, 0.0, 0.0, 0.206897]"
0,19437,7774,docid = GX091-79-11114139 inc = 1 prob = 0.0717021,"[0.333333, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.109747, 0.0, 0.0, 0.0, 0.080534, 0.011725, 0.0, 0.125, 0.125, 0.011766, 0.170185, 0.06668, 0.156787, 0.042351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.101528, 0.072267, 0.088446, 0.045584, 0.166667, 0.0, 0.0, 0.0, 0.0, 1.0]"
0,19437,7775,docid = GX171-45-0718150 inc = 1 prob = 0.0861537,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32924, 0.0, 0.0, 0.0, 0.306031, 0.013596, 0.333333, 0.0, 1.0, 0.013955, 0.230484, 0.105849, 0.250452, 0.110168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666, 0.119179, 0.188537, 0.112014, 1.0, 1.0, 0.0, 0.087298, 0.8, 0.0]"
0,19449,7776,docid = GX001-28-10268221 inc = 1 prob = 0.313045,"[0.034505, 0.25, 1.0, 0.0, 0.037061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.138349, 0.25, 1.0, 0.0, 0.15029, 0.01116, 0.416667, 1.0, 0.0, 0.011494, 0.971039, 0.780288, 0.756984, 0.762288, 0.651165, 1.0, 0.173573, 0.898509, 0.478955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.970675, 0.780857, 0.761328, 0.761906, 0.0, 0.047297, 0.0, 0.00173, 0.055556, 0.136364]"
0,19449,7777,docid = GX006-24-11673278 inc = 0.0993899490210322 prob = 0.758034,"[0.066454, 1.0, 1.0, 0.0, 0.072843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.180209, 1.0, 1.0, 0.0, 0.209597, 0.02137, 1.0, 0.352941, 0.130435, 0.021681, 0.859807, 1.0, 0.909897, 1.0, 1.0, 0.591958, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.865026, 1.0, 0.918276, 1.0, 0.6, 0.114865, 0.0, 1.0, 1.0, 1.0]"
0,19449,7778,docid = GX022-57-8088562 inc = 1 prob = 0.0742987,"[0.005112, 0.0, 0.0, 0.0, 0.005112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012964, 0.0, 0.0, 0.0, 0.012978, 0.002636, 0.0, 0.176471, 0.130435, 0.002588, 0.447126, 0.410575, 0.338139, 0.447445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.442689, 0.419728, 0.337884, 0.445011, 0.6, 0.054054, 0.0, 0.004525, 0.055556, 0.227273]"
0,19449,7779,docid = GX045-85-0291943 inc = 0.013711646537116 prob = 0.0943843,"[0.008946, 0.0, 0.0, 1.0, 0.010224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031327, 0.0, 0.0, 1.0, 0.03715, 0.003206, 0.0, 0.411765, 1.0, 0.003728, 0.505201, 0.477496, 0.43841, 0.508752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.496689, 0.462314, 0.441973, 0.499562, 0.8, 1.0, 0.0, 0.0, 0.0, 0.181818]"
0,19449,7780,docid = GX046-51-0920875 inc = 0.0714851012152757 prob = 0.415426,"[0.03131, 0.0, 0.0, 0.0, 0.03131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.063596, 0.0, 0.0, 0.0, 0.063602, 0.021156, 0.0, 0.352941, 0.173913, 0.021206, 0.760671, 0.859002, 0.805494, 0.909708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.761409, 0.856852, 0.804414, 0.905821, 0.8, 0.155405, 0.0, 0.0, 0.0, 0.015152]"
0,19449,7781,docid = GX051-35-13311380 inc = 0.0220908287590126 prob = 0.178147,"[0.151438, 0.0, 0.0, 0.0, 0.151438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.133468, 0.0, 0.0, 0.0, 0.132871, 0.173216, 0.083333, 0.117647, 0.173913, 0.173213, 0.469935, 0.576317, 0.598005, 0.647967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.477511, 0.588966, 0.599725, 0.650722, 1.0, 0.108108, 0.0, 0.002411, 0.055556, 0.0]"
0,19449,7782,docid = GX051-60-15339733 inc = 1 prob = 0.0388978,"[0.002556, 0.0, 0.0, 0.0, 0.002556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014015, 0.0, 0.0, 0.0, 0.014048, 0.003443, 0.166667, 0.352941, 0.086957, 0.003491, 0.253342, 0.051453, 0.174463, 0.103695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.252214, 0.082893, 0.173694, 0.110923, 0.4, 0.02027, 0.0, 0.09391, 0.055556, 0.030303]"
0,19449,7783,docid = GX083-20-13476163 inc = 1 prob = 0.0398017,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001483, 0.0, 0.0, 0.0, 0.001484, 0.000475, 0.333333, 0.117647, 0.086957, 0.000475, 0.113196, 0.077821, 0.096897, 0.071952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.110299, 0.085481, 0.096143, 0.074801, 0.6, 0.121622, 0.0, 0.069182, 0.111111, 0.060606]"
0,19449,7784,docid = GX106-03-14141157 inc = 0.0120208120918734 prob = 0.0459315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333333, 0.058824, 0.130435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.121622, 0.0, 0.083324, 0.111111, 0.060606]"
0,19449,7785,docid = GX177-36-10693267 inc = 0.0382710394592461 prob = 0.236673,"[0.010863, 0.0, 0.0, 0.0, 0.010863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043503, 0.0, 0.0, 0.0, 0.043588, 0.007408, 0.75, 0.411765, 0.695652, 0.007979, 0.879806, 0.811328, 0.733307, 0.847309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.862622, 0.79384, 0.729299, 0.832556, 0.8, 0.790541, 0.0, 0.009591, 0.055556, 0.090909]"
0,19449,7786,docid = GX215-11-14646577 inc = 0.0382710394592461 prob = 0.26447,"[0.010863, 0.125, 0.0, 0.5, 0.012141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043503, 0.165028, 0.0, 0.217245, 0.047451, 0.007408, 0.583333, 0.411765, 0.73913, 0.007955, 0.879806, 0.811328, 0.733307, 0.847309, 0.340184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.304882, 0.0, 0.0, 0.0, 0.871145, 0.8049, 0.735365, 0.840838, 0.8, 0.560811, 0.0, 0.014127, 0.055556, 0.090909]"
0,19449,7787,docid = GX243-99-8159000 inc = 1 prob = 0.183628,"[0.523962, 0.0, 0.0, 0.0, 0.523962, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.297946, 0.333333, 0.117647, 0.086957, 0.297981, 0.638774, 0.655837, 0.687384, 0.712471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.64295, 0.66539, 0.689023, 0.714332, 0.2, 0.040541, 0.0, 0.005804, 0.055556, 0.257576]"
0,19449,7788,docid = GX259-19-0777784 inc = 0.020314908946107 prob = 0.116152,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.243083, 0.0, 0.0, 0.0, 0.237058, 1.0, 0.166667, 0.0, 0.043478, 1.0, 0.310911, 0.696579, 0.733254, 0.740117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.319912, 0.705072, 0.735307, 0.741862, 0.4, 0.033784, 0.0, 0.005283, 0.055556, 0.0]"
1,19449,7789,docid = GX259-94-11799638 inc = 1 prob = 0.886362,"[0.258786, 0.0, 0.0, 0.0, 0.258786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.819623, 0.0, 0.0, 0.0, 0.820842, 0.139048, 0.333333, 0.0, 0.043478, 0.138993, 0.983422, 0.98566, 1.0, 0.951553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.987679, 0.982466, 1.0, 0.94962, 0.4, 0.0, 0.0, 0.005739, 0.055556, 0.0]"
2,19449,7790,docid = GX260-23-8569438 inc = 1 prob = 0.619057,"[0.205751, 0.0, 0.0, 0.0, 0.205751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.599714, 0.0, 0.0, 0.0, 0.600536, 0.070474, 0.333333, 0.0, 0.043478, 0.070411, 1.0, 0.834815, 0.860558, 0.836257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.837652, 0.861001, 0.836087, 0.4, 0.0, 0.0, 0.005739, 0.055556, 0.0]"
2,19454,7791,docid = GX030-71-14276889 inc = 0.0529520532066047 prob = 0.98106,"[0.105263, 1.0, 1.0, 1.0, 0.12782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048264, 1.0, 1.0, 1.0, 0.066306, 0.06186, 1.0, 1.0, 0.2, 0.066188, 1.0, 1.0, 0.962881, 1.0, 0.659061, 1.0, 1.0, 1.0, 0.936046, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.294118, 0.0, 1.0, 1.0, 0.275862]"
0,19454,7792,docid = GX036-40-12018895 inc = 1 prob = 0.0150452,"[0.0, 0.2, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023256, 0.2491, 0.587591, 0.0, 0.031466, 0.0, 0.055556, 0.285714, 0.333333, 0.0, 0.407333, 0.309554, 0.132794, 0.048322, 1.0, 0.493739, 0.402368, 0.357286, 1.0, 0.221274, 0.003389, 0.128724, 0.0, 0.0, 0.0, 0.0, 0.389804, 0.280791, 0.157437, 0.046867, 0.6, 0.352941, 0.0, 0.000412, 0.090909, 0.068966]"
1,19454,7793,docid = GX170-41-11713981 inc = 1 prob = 0.801195,"[0.026316, 0.0, 0.0, 0.0, 0.018797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033447, 0.0, 0.0, 0.0, 0.034728, 0.028098, 0.0, 0.714286, 1.0, 0.030699, 0.722358, 0.706921, 0.643646, 0.649219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.653394, 0.634267, 0.614564, 0.606402, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,19454,7794,docid = GX230-30-7668780 inc = 1 prob = 0.0701303,"[0.06015, 0.0, 0.5, 1.0, 0.06015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054667, 0.0, 0.587591, 0.627101, 0.062408, 0.098018, 0.0, 0.714286, 0.0, 0.097322, 0.393419, 0.223431, 0.196591, 0.096649, 0.0, 0.0, 0.0, 0.0, 0.670743, 0.0, 0.0, 0.0, 0.72124, 0.196814, 0.0022, 0.131511, 0.359691, 0.208734, 0.194484, 0.096048, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
0,19454,7795,docid = GX237-15-16621164 inc = 0.0117912267945206 prob = 0.20462,"[0.18797, 0.2, 0.0, 1.0, 0.18797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.126408, 0.105464, 0.0, 0.627101, 0.131467, 0.176432, 0.444444, 0.0, 0.266667, 0.177226, 0.765686, 0.618059, 0.674557, 0.535763, 0.143484, 0.028168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.600955, 0.0, 0.0, 0.0, 0.706559, 0.576239, 0.653037, 0.519825, 0.4, 0.341176, 0.0, 0.01431, 0.090909, 0.0]"
0,19454,7796,docid = GX238-54-13795489 inc = 1 prob = 0.847596,"[0.349624, 0.0, 0.0, 1.0, 0.345865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.233765, 0.0, 0.0, 0.627101, 0.236956, 0.780658, 0.222222, 0.857143, 0.133333, 0.781189, 0.725345, 0.755317, 1.0, 0.749228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.655626, 0.128389, 0.0011, 0.057447, 0.666862, 0.697839, 0.957967, 0.721144, 0.4, 0.176471, 0.0, 0.114995, 0.090909, 0.241379]"
0,19454,7797,docid = GX256-44-5277143 inc = 0.0198403591656609 prob = 0.294928,"[1.0, 0.2, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2491, 0.0, 0.627101, 1.0, 0.732085, 0.222222, 0.0, 0.2, 0.731548, 0.83775, 0.52974, 0.701296, 0.432336, 0.544656, 0.411452, 0.401567, 0.29146, 0.0, 0.0, 0.0, 0.0, 0.627102, 0.100383, 0.00055, 0.027125, 0.765198, 0.488873, 0.670079, 0.414743, 0.6, 0.411765, 0.0, 0.028202, 0.090909, 0.0]"
0,19454,7798,docid = GX272-64-8355219 inc = 0.0014509255097156 prob = 0.112733,"[0.229323, 0.2, 0.0, 0.0, 0.225564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.105464, 0.0, 0.0, 0.0, 1.0, 0.444444, 0.0, 0.133333, 1.0, 0.0, 0.0, 0.0, 0.0, 0.143484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.188235, 0.0, 0.070884, 0.181818, 0.0]"
0,19457,7799,docid = GX000-39-16301100 inc = 1 prob = 0.0897452,"[0.212121, 1.0, 0.5, 1.0, 0.212796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023623, 0.39047, 0.221101, 0.355946, 0.023075, 0.271107, 0.285714, 0.7, 0.333333, 0.271213, 0.082857, 0.244938, 0.32916, 0.270695, 0.39047, 0.0, 0.0, 0.0, 0.181304, 0.022955, 0.006384, 0.019935, 0.341106, 0.0, 0.0, 0.0, 0.084631, 0.240323, 0.323519, 0.285604, 0.4, 0.755102, 0.0, 1.0, 1.0, 1.0]"
0,19457,7800,docid = GX004-28-7758379 inc = 0.0241351607383663 prob = 0.0965993,"[0.085227, 0.0, 0.0, 0.0, 0.08436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060013, 0.0, 0.0, 0.0, 0.0602, 0.05141, 1.0, 0.7, 0.0, 0.051554, 0.754235, 0.74079, 0.822062, 0.715065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.745105, 0.730855, 0.811281, 0.712956, 0.2, 0.163265, 0.0, 0.01052, 0.001023, 0.040076]"
